"Skill ID";Profession;Elite;Name;Description;Type;"Type Code";Chapter;Attribute;"Attribute Code";Sacrifice;Exhaustion;"Energy regen";Energy;Adrenaline;Casting;Recharge
267;Monk;0;"Judge's Insight";"Enchantment Spell. For 8..20 seconds, target ally's attacks deal holy damage and have +20% armor penetration.";"Enchantment Spell";en;Core;"Smiting Prayers";smi;;;;10;;2;10
1390;Monk;0;"Judge's Intervention";"Enchantment Spell. For 10 seconds, the next time target ally receives damage that would be fatal, the damage is negated and one nearby foe takes 30..180 damage.";"Enchantment Spell";en;Nightfall;"Smiting Prayers";smi;;;;5;;0.25;8
1113;Monk;0;"Kirin's Wrath";"Spell. For 5 seconds, foes adjacent to the location in which the spell was cast take 8..32 holy damage each second.";Spell;sp;Factions;"Smiting Prayers";smi;;;;5;;2;30
830;Monk;1;"Ray of Judgment";"Elite Spell. Invoke a Ray of Judgment at target foe's location. For 5 seconds, target foe and all foes adjacent to this location take 5..45 holy damage each second and begin Burning for 1..3 seconds.";Spell;sp;Factions;"Smiting Prayers";smi;;;;10;;2;20
248;Monk;0;Retribution;"Enchantment Spell. While you maintain this Enchantment, whenever target ally takes attack damage, this Spell deals 33% of the damage back to the source (maximum 5..20 damage).";"Enchantment Spell";en;Core;"Smiting Prayers";smi;;;1;10;;2;
1400;Monk;0;"Reversal of Damage";"Enchantment Spell. For 8 seconds, the next time target ally would take damage, the foe dealing the damage takes that damage instead (maximum 5..75).";"Enchantment Spell";en;Nightfall;"Smiting Prayers";smi;;;;5;;0.25;3
1398;Monk;0;"Scourge Enchantment";"Hex Spell. For 30 seconds, each time target foe is the target of an Enchantment, the caster of that Enchantment takes 15..75 damage.";"Hex Spell";he;Nightfall;"Smiting Prayers";smi;;;;10;;2;5
251;Monk;0;"Scourge Healing";"Hex Spell. For 30 seconds, every time target foe is healed, the healer takes 15..80 holy damage.";"Hex Spell";he;Core;"Smiting Prayers";smi;;;;10;;2;5
253;Monk;0;"Scourge Sacrifice";"Hex Spell. For 8..20 seconds, every time target foe and adjacent foes sacrifice life, they sacrifice twice the normal amount.";"Hex Spell";he;Prophecies;"Smiting Prayers";smi;;;;10;;1;5
262;Monk;1;"Shield of Judgment";"Elite Enchantment Spell. For 8..20 seconds, anyone striking target ally with an attack is knocked down and suffers 5..50 holy damage.";"Enchantment Spell";en;Prophecies;"Smiting Prayers";smi;;;;15;;1;45
294;Monk;1;"Signet of Judgment";"Elite Signet. Target foe is knocked down. That foe and all adjacent foes take 15..75 holy damage.";Signet;si;Core;"Smiting Prayers";smi;;;;;;1;20
1689;Monk;0;"Signet of Mystic Wrath";"Signet. Target foe takes 5..35 holy damage for each Enchantment on you (maximum 100 holy damage).";Signet;si;Nightfall;"Smiting Prayers";smi;;;;;;2;20
1269;Monk;0;"Signet of Rage";"Signet. Target foe takes 10..50 holy damage and +5..10 holy damage for each adrenaline skill that foe has.";Signet;si;Factions;"Smiting Prayers";smi;;;;;;1;20
240;Monk;0;Smite;"Spell. This attack deals 10..55 Holy damage. If attacking, your target takes an additional 10..35 Holy damage.";Spell;sp;Prophecies;"Smiting Prayers";smi;;;;10;;1;10
2004;Monk;0;"Smite Condition";"Spell. Remove one Condition from target ally. If a Condition was removed, foes in the area take 10..60 holy damage.";Spell;sp;"Eye of the North";"Smiting Prayers";smi;;;;5;;1;7
302;Monk;0;"Smite Hex";"Spell. Remove a Hex from target ally. If a Hex is removed, foes in the area suffer 10..85 damage.";Spell;sp;Core;"Smiting Prayers";smi;;;;5;;1;12
1130;Monk;0;"Spear of Light";"Spell. Spear of Light flies toward target foe and deals 26..56 holy damage if it hits. Spear of Light deals +15..60 damage if it hits an attacking foe.";Spell;sp;Factions;"Smiting Prayers";smi;;;;5;;1;15
1131;Monk;0;"Stonesoul Strike";"Skill. Touched target foe takes 10..55 holy damage. If knocked down, your target takes an additional 10..55 holy damage.";Skill;sk;Factions;"Smiting Prayers";smi;;;;5;;0.75;8
243;Monk;0;"Strength of Honor";"Enchantment Spell. While you maintain this Enchantment, target ally deals 3..15 more damage in melee.";"Enchantment Spell";en;Core;"Smiting Prayers";smi;;;1;10;;2;15
247;Monk;0;"Symbol of Wrath";"Spell. For 5 seconds, foes adjacent to the location in which the spell was cast take 8..32 holy damage each second.";Spell;sp;Prophecies;"Smiting Prayers";smi;;;;5;;2;30
1129;Monk;1;"Word of Censure";"Elite Spell. Target foe takes 15..75 holy damage. If your target was below 33% Health, Word of Censure takes 20 additional seconds to recharge.";Spell;sp;Factions;"Smiting Prayers";smi;;;;10;;1;2
271;Monk;0;"Zealot's Fire";"Enchantment Spell. For 60 seconds, whenever you use a Skill that targets an ally, all foes adjacent to that target are struck for 5..35 fire damage and you lose 1 Energy.";"Enchantment Spell";en;Core;"Smiting Prayers";smi;;;;10;;0.25;30
256;Monk;0;"Blessed Aura";"Enchantment Spell. While you maintain this Enchantment, Monk Enchantments you cast last 10..35% longer.";"Enchantment Spell";en;Prophecies;"Divine Favor";div;;;1;10;;2;2
941;Monk;1;"Blessed Light";"Elite Spell. Heal target ally for 10..140 Health and remove one Condition and one Hex.";Spell;sp;Factions;"Divine Favor";div;;;;10;;0.75;3
297;Monk;0;"Blessed Signet";"Signet. For each enchantment you are maintaining, you gain 3 Energy. You cannot gain more than 3..24 Energy in this way.";Signet;si;Core;"Divine Favor";div;;;;;;2;10
847;Monk;1;"Boon Signet";"Elite Signet. Heal Target ally for 20..80 Health. Your next Healing Prayers or Protection Prayers spell that targets an ally heals for an additional 20..80 Health";Signet;si;Factions;"Divine Favor";div;;;;;;1;8
300;Monk;0;"Contemplation of Purity";"Skill. Lose all Enchantments. For each one lost, you gain 0..80 Health, lose one Hex, and lose one Condition (maximum 1..8 Hexes and Conditions).";Skill;sk;Prophecies;"Divine Favor";div;;;;5;;0.25;10
991;Monk;0;"Deny Hexes";"Spell. Remove one Hex from target ally for each recharging Divine Favor skill you have.";Spell;sp;Factions;"Divine Favor";div;;;;5;;1;12
284;Monk;0;"Divine Boon";"Enchantment Spell. While you maintain this Enchantment, whenever you cast a Monk Spell that targets an ally, that ally is healed for 15..60 Health, and you lose 2 Energy.";"Enchantment Spell";en;Core;"Divine Favor";div;;;1;5;;0.25;10
279;Monk;0;"Divine Healing";"Spell. Heal yourself and party members within earshot for 15..60 points.";Spell;sp;Prophecies;"Divine Favor";div;;;;5;;1;12
246;Monk;0;"Divine Intervention";"Enchantment Spell. For 10 seconds, the next time target ally receives damage that would be fatal, the damage is negated and that ally is healed for 26..240 Health.";"Enchantment Spell";en;Core;"Divine Favor";div;;;;5;;0.25;30
310;Monk;0;"Divine Spirit";"Enchantment Spell. For 1..14 seconds, Monk Spells cost you 5 less Energy to cast. (Minimum cost: 1 Energy.)";"Enchantment Spell";en;Prophecies;"Divine Favor";div;;;;10;;0.25;60
1393;Monk;1;"Healer's Boon";"Elite Enchantment Spell. For 10..55 seconds. Healing Prayers Spells cast 50% faster and heal for 50% more Health.";"Enchantment Spell";en;Nightfall;"Divine Favor";div;;;;5;;0.25;10
1117;Monk;0;"Heaven's Delight";"Spell. Heals you and party members within earshot for 15..60 points.";Spell;sp;Factions;"Divine Favor";div;;;;5;;1;12
1685;Monk;0;"Holy Haste";"Enchantment Spell. For 1..60 seconds, your Healing Prayers Spells cast 50% faster. This Enchantment ends if you cast another Enchantment.";"Enchantment Spell";en;Nightfall;"Divine Favor";div;;;;10;;1;10
266;Monk;1;"Peace and Harmony";"Elite Enchantment Spell. Target ally loses 0..9 conditions and 1..45 hexes. For .. seconds, conditions and hexes expire 90% faster on that ally. All your Smiting Prayers are disabled for 20 seconds.";"Enchantment Spell";en;Prophecies;"Divine Favor";div;;;;5;;0.25;12
960;Monk;0;"Release Enchantments";"Spell. Lose all Enchantments. Each  party member is healed for 5..35 Health for each Monk Enchantment lost.";Spell;sp;Factions;"Divine Favor";div;;;;5;;1;5
1684;Monk;1;"Scribe's Insight";"Elite Enchantment Spell. For 10..35 seconds, you gain 3 Energy whenever you use a Signet.";"Enchantment Spell";en;Nightfall;"Divine Favor";div;;;;5;;0.25;20
293;Monk;0;"Signet of Devotion";"Signet. Heal target ally for 14..100 Health.";Signet;si;Core;"Divine Favor";div;;;;;;2;5
2005;Monk;0;"Smiter's Boon";"Enchantment Spell. For 30 seconds, your Smiting Prayers have double the Divine Favor bonus.";"Enchantment Spell";en;"Eye of the North";"Divine Favor";div;;;;5;;0.25;10
273;Monk;1;"Spell Breaker";"Elite Enchantment Spell. For 5..17 seconds, enemy Spells targeted against target ally fail.";"Enchantment Spell";en;Core;"Divine Favor";div;;;;15;;1;45
957;Monk;0;"Spell Shield";"Enchantment Spell. For 5..20 seconds, while you are casting spells, foes cannot target you with spells. When Spell Shield ends, all your skills are disabled for 10..5 seconds.";"Enchantment Spell";en;Factions;"Divine Favor";div;;;;10;;2;30
268;Monk;1;"Unyielding Aura";"Elite Enchantment Spell. While you maintain this enchantment, your Monk spells heal for +15..60% more Health. When this enchantment ends one random other party member is resurrected with full Health and Energy and teleported to your location.";"Enchantment Spell";en;Prophecies;"Divine Favor";div;;;1;5;;0.25;10
1392;Monk;0;"Watchful Healing";"Enchantment Spell. For 10 seconds, target ally gains +1..4 Health regeneration. If this Skill ends prematurely, that ally gains 30..120 Health.";"Enchantment Spell";en;Nightfall;"Divine Favor";div;;;;5;;1;10
255;Monk;0;"Watchful Spirit";"Enchantment Spell. While you maintain  this Enchantment, target ally gains +2 Health regeneration. That ally is healed for 30..180 Health when Watchful Spirit ends.";"Enchantment Spell";en;Prophecies;"Divine Favor";div;;;1;15;;1;5
942;Monk;1;"Withdraw Hexes";"Elite Spell. Remove all Hexes from target ally and all adjacent allies. This Spell takes an additional 20..5 seconds to recharge for each Hex removed in this way.";Spell;sp;Factions;"Divine Favor";div;;;;15;;1;5
766;Necromancer;0;"Gaze of Contempt";"Spell. If target foe has more than 50% Health, that foe loses all enchantments.";Spell;sp;Factions;;;;;;10;;2;15
86;Necromancer;1;"Grenth's Balance";"Elite Spell. If target foe has more Health than you, you gain half the difference (up to your maximum Health), and that foe loses an equal amount. If this foe has less Health than you, you lose half the difference, and that foe gains an equal amount.";Spell;sp;Core;;;;;;10;;0.25;10
2103;Necromancer;0;Necrosis;"Spell. If target foe is suffering from a condition or hex, that foe suffers 60..90 damage.";Skill;sk;Nightfall;"Sunspear rank";sun;;;;5;;1;2
2093;Necromancer;0;"Sceau de corruption";"La cible ennemie et tous les ennemis à proximité subissent 15..30 points de dégâts. Pour chaque ennemi affecté souffrant d'une condition ou d'un maléfice, vous gagnez 2 points d'énergie (12..20 points d'énergie maximum).";Signet;si;Factions;"Allegiance rank";kur;;;;;;1;20
1950;Necromancer;0;"Signet of Corruption";"Signet. Target foe and all nearby foes take 20..30 damage. For each affected foe suffering from a condition or hex, you gain 2 Energy (maximum 12..20 Energy).";Signet;si;Factions;"Allegiance rank";lux;;;;;;1;20
1072;Necromancer;0;"Star Servant";"Skill. Summon a level-25 celestial horror at your location. Each time the celestial horror successfully lands an attack, your party gains 25 Health and 3 Energy.";Skill;sk;Factions;;;;;;;;;
111;Necromancer;0;"Awaken the Blood";"Enchantment Spell. For 20..44 seconds, you gain +2 Blood Magic and +2 Curses, but whenever you sacrifice Health, you sacrifice 50% more than the normal amount.";"Enchantment Spell";en;Prophecies;"Blood Magic";blo;;;;10;;1;45
131;Necromancer;0;"Barbed Signet";"Signet. You steal up to 18..60 Health from target foe.";Signet;si;Core;"Blood Magic";blo;8;;;;;1;10
835;Necromancer;0;"Blood Bond";"Enchantment Spell. For 5..20 seconds, target other ally gains +1..6 Health regeneration and you suffer -3 Health degeneration.";"Hex Spell";he;Factions;"Blood Magic";blo;;;;5;;1;8
1076;Necromancer;0;"Blood Drinker";"Spell. If your Health is above 50%, you begin Bleeding for 10 seconds. Steal up to 20..65 Health from target foe.";Spell;sp;Factions;"Blood Magic";blo;;;;5;;2;8
119;Necromancer;1;"Blood is Power";"Elite Enchantment Spell. For 10 seconds, target other ally gains +3..6 Energy regeneration.";"Enchantment Spell";en;Core;"Blood Magic";blo;33;;;1;;0.25;
902;Necromancer;0;"Blood of the Aggressor";"Spell.  If target foe is attacking, you steal up to 5..50 Health. Otherwise, that foe takes .. damage.";Spell;sp;Nightfall;"Blood Magic";blo;;;;5;;1;5
115;Necromancer;0;"Blood Renewal";"Enchantment Spell. For 10 seconds, you gain +3..6 Health regeneration. When Blood Renewal ends, you gain 40..190 Health.";"Enchantment Spell";en;Prophecies;"Blood Magic";blo;15;;;1;;1;7
157;Necromancer;0;"Blood Ritual";"Enchantment Spell. For 8..14 seconds, target touched ally gains +3 Energy regeneration. Blood Ritual cannot be used on the caster.";"Enchantment Spell";en;Prophecies;"Blood Magic";blo;17;;;5;;2;2
806;Necromancer;1;"Cultist's Fervor";"Elite Enchantment Spell. For 20 seconds, your Necromancer spells cost -1..7 Energy to cast but you suffer from Bleeding for 10 seconds each time you cast a Necromancer spell.";"Enchantment Spell";en;Factions;"Blood Magic";blo;;;;5;;1;25
138;Necromancer;0;"Dark Bond";"Enchantment Spell. For the next 30..60 seconds, whenever you receive damage, your closest minion suffers 75% of that damage for you.";"Enchantment Spell";en;Core;"Blood Magic";blo;;;;5;;2;20
147;Necromancer;0;"Dark Fury";"Enchantment Spell. For 5 seconds, whenever any party member hits with an attack, that party member gains one hit of adrenaline. (50% failure chance with Blood Magic of 4 or less.)";"Enchantment Spell";en;Prophecies;"Blood Magic";blo;17;;;10;;0.75;5
133;Necromancer;0;"Dark Pact";"Spell. Deal 10..48 shadow damage to target foe.";Spell;sp;Core;"Blood Magic";blo;10;;;1;;1;2
130;Necromancer;0;"Demonic Flesh";"Enchantment Spell. For 30..60 seconds, your maximum Health is increased by 80..200.";"Enchantment Spell";en;Core;"Blood Magic";blo;;;;5;;1;30
763;Necromancer;0;"Jaundiced Gaze";"Spell. If target foe has more Health than you, you steal up to 18..60 Health. Otherwise, you deal .. damage.";"Enchantment Spell";en;Factions;"Blood Magic";blo;;;;10;;1;15
109;Necromancer;0;"Life Siphon";"Hex Spell. For 12..24 seconds, target foe suffers -1..3 Health degeneration, and you gain +1..3 Health regeneration.";"Hex Spell";he;Core;"Blood Magic";blo;;;;10;;1;5
126;Necromancer;1;"Life Transfer";"Elite Hex Spell. For 6..12 seconds, target foe and adjacent foes suffer -3..8 Health degeneration, which you gain as Health regeneration.";"Hex Spell";he;Prophecies;"Blood Magic";blo;;;;5;;1;20
1067;Necromancer;0;"Lifebane Strike";"Spell. Target foe takes 12..48 shadow damage. If that foe's Health is above 50%, you steal up to 12..48 Health.";Spell;sp;Factions;"Blood Magic";blo;;;;10;;2;15
1360;Necromancer;0;"Mark of Fury";"Hex Spell. For 5..35 seconds, whenever you or any of your allies successfully hit target foe, that ally gains 1 strike of adrenaline.";"Hex Spell";he;Nightfall;"Blood Magic";blo;;;;5;;0.75;10
127;Necromancer;0;"Mark of Subversion";"Hex Spell. For 6 seconds, the next time target foe casts a spell that targets an ally of that foe, the spell fails and you steal up to 10..92 Health from that foe.";"Hex Spell";he;Prophecies;"Blood Magic";blo;;;;10;;2;30
146;Necromancer;1;"Offering of Blood";"Elite Spell. You gain 8..20 Energy.";Spell;sp;Prophecies;"Blood Magic";blo;20;;;1;;0.25;15
864;Necromancer;0;"Oppressive Gaze";"Spell. Target foe and adjacent foes take 5..50 damage. Steal up to 15..45 Health from any who were suffering from Weakness and below 50% Health.";Spell;sp;Factions;"Blood Magic";blo;;;;10;;1;10
134;Necromancer;0;"Order of Pain";"Enchantment Spell. For 5 seconds, whenever a party member hits a foe with physical damage, that party member does +3..16 damage.";"Enchantment Spell";en;Core;"Blood Magic";blo;17;;;10;;2;
148;Necromancer;1;"Order of the Vampire";"Elite Enchantment Spell. For 5 seconds, whenever a party member who is not under the effects of another Necromancer enchantment hits a foe with physical damage, that party member steals up to 3..16 Health.";"Enchantment Spell";en;Prophecies;"Blood Magic";blo;17;;;5;;2;5
862;Necromancer;1;"Ravenous Gaze";"Elite Spell. Steal 15..30 Health from target foe. If your Health is still below 50%, steal up to an additional 15..90 Health.";Spell;sp;Nightfall;"Blood Magic";blo;8;;;1;;1;10
102;Necromancer;0;"Shadow Strike";"Spell. Target foe takes 12..48 shadow damage. If that foe's Health is above 50%, you steal up to 12..48 Health.";Spell;sp;Prophecies;"Blood Magic";blo;;;;10;;2;15
145;Necromancer;0;"Signet of Agony";"Signet. You suffer from Bleeding for 25 seconds. All nearby foes take 10..70 damage.";Signet;si;Core;"Blood Magic";blo;10;;;;;0.75;8
1364;Necromancer;1;"Signet of Suffering";"Elite Signet. For each hex on target foe, that foe takes 5..35 damage (maximum 140 damage).";Signet;si;Nightfall;"Blood Magic";blo;;;;;;;4
128;Necromancer;1;"Soul Leech";"Elite Hex Spell. For 10 seconds, whenever target foe casts a spell, you steal up to 16..80 Health from that foe.";"Hex Spell";he;Prophecies;"Blood Magic";blo;;;;10;;2;15
1066;Necromancer;1;"Spoil Victor";"Elite Hex Spell. For 5..20 seconds, whenever target foe attacks or casts a spell on a creature with less Health, that foe loses 25..100 Health.";"Hex Spell";he;Factions;"Blood Magic";blo;;;;10;;1;10
143;Necromancer;0;"Strip Enchantment";"Spell. Remove 1..2 enchantments from target foe. If an enchantment is removed, you steal 5..65 Health.";Spell;sp;Core;"Blood Magic";blo;;;;10;;1;20
158;Necromancer;0;"Touch of Agony";"Skill. Target touched foe takes 20..58 shadow damage.";Skill;sk;Prophecies;"Blood Magic";blo;10;;;1;;0.75;3
110;Necromancer;0;"Unholy Feast";"Spell. Steal up to 10..65 Health from up to 1..4 foes in the area.";Spell;sp;Core;"Blood Magic";blo;;;;15;;0.75;8
1077;Necromancer;0;"Vampiric Bite";"Skill. Touch target foe to steal up to 29..74 Health.";Skill;sk;Factions;"Blood Magic";blo;;;;15;;0.75;2
153;Necromancer;0;"Vampiric Gaze";"Spell. Steal up to 18..60 Health from target foe.";Spell;sp;Core;"Blood Magic";blo;;;;10;;1;8
819;Necromancer;1;"Vampiric Spirit";"Elite Enchantment Spell. Steal up to 5..50 Health from target foe. For 10 seconds, you have +5..10 Health regeneration.";"Enchantment Spell";en;Factions;"Blood Magic";blo;;;;5;;2;8
1075;Necromancer;0;"Vampiric Swarm";"Spell. Vampiric Swarm flies out slowly and steals up to 15..60 Health from up to three foes in the area.";Spell;sp;Factions;"Blood Magic";blo;;;;15;;2;8
156;Necromancer;0;"Vampiric Touch";"Skill. Touch target foe to steal up to 29..74 Health.";Skill;sk;Prophecies;"Blood Magic";blo;;;;15;;0.75;2
1078;Necromancer;0;"Wallow's Bite";"Skill. Target touched foe takes 20..58 damage.";Skill;sk;Factions;"Blood Magic";blo;10;;;1;;0.75;3
92;Necromancer;0;"Well of Blood";"Well Spell. Exploit nearest corpse to create a Well of Blood at its location. For 8..20 seconds, allies in that area receive +1..6 Health regeneration.";"Well Spell";we;Core;"Blood Magic";blo;;;;10;;1;2
91;Necromancer;1;"Well of Power";"Elite Well Spell. Exploit nearest corpse to create a Well of Power at that location. For 8..20 seconds, allies within the area of Well of Power gain +1..6 Health regeneration and +2 Energy regeneration.";"Well Spell";we;Prophecies;"Blood Magic";blo;;;;5;;1;15
2237;Necromancer;0;Atrophy;"Hex Spell. For 3..7 seconds, target foe's primary attribute is reduced to 0.";"Hex Spell";he;"Eye of the North";Curses;cur;;;;10;;1;20
101;Necromancer;0;Barbs;"Hex Spell. For 30 seconds, target foe takes 1..15 more damage when hit by physical damage.";"Hex Spell";he;Core;Curses;cur;;;;10;;2;5
1998;Necromancer;0;Cacophony;"Hex Spell. For 10 seconds, whenever target foe uses a shout or chant, that foe takes 35..105 damage.";"Hex Spell";he;"Eye of the North";Curses;cur;;;;10;;2;15
144;Necromancer;0;Chilblains;"Spell. You become Poisoned for 10 seconds. Foes in the area of your target are struck for 10..44 cold damage and lose 1..2 enchantments.";Spell;sp;Core;Curses;cur;;;;25;;2;8
1362;Necromancer;1;"Corrupt Enchantment";"Elite Hex Spell. Remove one enchantment from target foe. If an enchantment is removed in this way, that foe suffers from -1..8 Health degeneration for 10 seconds.";"Hex Spell";he;Nightfall;Curses;cur;;;;5;;0.75;10
2188;Necromancer;0;"Defile Defenses";"Hex Spell. For 5..20 seconds, the next time target foe blocks, that foe takes 30..120 damage.";"Hex Spell";he;"Eye of the North";Curses;cur;;;;5;;1;5
1070;Necromancer;0;"Defile Enchantments";"Spell. Target foe and all nearby foes take 6..60 shadow damage and 4..20 shadow damage for each enchantment on them.";Spell;sp;Factions;Curses;cur;;;;10;;2;15
129;Necromancer;0;"Defile Flesh";"Hex Spell. For 5..35 seconds, target foe gains only two-thirds Health from healing.";"Hex Spell";he;Core;Curses;cur;10;;;10;;1;10
820;Necromancer;1;Depravity;"Elite Hex Spell. For 5..20 seconds, whenever target foe casts a spell, that foe and one nearby foe lose 1..5 Energy.";"Hex Spell";he;Nightfall;Curses;cur;;;;10;;2;15
112;Necromancer;0;"Desecrate Enchantments";"Spell. Target foe and all nearby foes take 6..60 shadow damage and 4..20 shadow damage for each enchantment on them.";Spell;sp;Prophecies;Curses;cur;;;;10;;2;15
117;Necromancer;0;Enfeeble;"Spell. Target suffers from Weakness for 10..30 seconds.";Spell;sp;Prophecies;Curses;cur;;;;5;;0.25;5
118;Necromancer;0;"Enfeebling Blood";"Spell. Target foe and all nearby foes suffer from Weakness for 5..20 seconds.";Spell;sp;Core;Curses;cur;10;;;1;;1;8
1079;Necromancer;0;"Enfeebling Touch";"Skill. Target touched foe loses 5..50 Health and suffers from Weakness for 5..20 seconds.";Skill;sk;Factions;Curses;cur;;;;5;;0.75;5
936;Necromancer;0;"Envenom Enchantments";"Spell. Target foe loses one enchantment. For every remaining enchantment, target foe is poisoned for 3..10 seconds.";Spell;sp;Nightfall;Curses;cur;;;;5;;1;20
135;Necromancer;0;Faintheartedness;"Hex Spell. For the next 3..24 seconds, target foe attacks 50% slower, and that foe suffers -1..3 Health degeneration.";"Hex Spell";he;Core;Curses;cur;;;;10;;1;8
151;Necromancer;1;"Feast of Corruption";"Elite Spell. Target foe and all adjacent foes are struck for 16..80 shadow damage. You steal up to 8..40 Health from each struck foe who is suffering from a hex.";Spell;sp;Prophecies;Curses;cur;;;;15;;2;20
123;Necromancer;0;"Insidious Parasite";"Hex Spell. For 5..15 seconds, whenever target foe hits with an attack, you steal up to 15..45 Health from that foe.";"Hex Spell";he;Prophecies;Curses;cur;;;;15;;1;12
142;Necromancer;1;"Lingering Curse";"Elite Hex Spell. For 6..30 seconds, target foe and all nearby foes suffer -1..3 Health degeneration, and gain 33% less benefit from healing.";"Hex Spell";he;Core;Curses;cur;;;;15;;1;10
140;Necromancer;0;Malaise;"Hex Spell. For 5..35 seconds, target foe suffers -1 Energy degeneration and you suffer -1 Health degeneration. If target foe's Energy reaches 0, that foe takes 5..50 damage and Malaise ends.";"Hex Spell";he;Prophecies;Curses;cur;;;;5;;2;2
150;Necromancer;0;"Mark of Pain";"Hex Spell. For 30 seconds, whenever target foe takes physical damage, Mark of Pain deals 10..40 shadow damage to adjacent foes.";"Hex Spell";he;Core;Curses;cur;;;;10;;1;20
1260;Necromancer;0;Meekness;"Hex Spell. For 5..30 seconds, target foe and all foes in the area attack 50% slower.";"Hex Spell";he;Nightfall;Curses;cur;17;;;15;;2;15
863;Necromancer;1;"Order of Apostasy";"Elite Enchantment Spell. For 5 seconds, whenever a party member hits a foe with physical damage, that foe loses one enchantment. For each Monk enchantment removed, you lose 25..15% maximum Health.";"Enchantment Spell";en;Factions;Curses;cur;;;;25;;2;
1359;Necromancer;1;"Pain of Disenchantment";"Elite Spell. Target foe loses 1..3 enchantment(s). If an enchantment was lost in this way, that foe and all adjacent foes lose 10..100 health.";"Hex Spell";he;Nightfall;Curses;cur;;;;10;;1;15
99;Necromancer;0;"Parasitic Bond";"Hex Spell. For 20 seconds, target foe suffers -1 Health degeneration. The caster is healed for 30..120 when Parasitic Bond ends.";"Hex Spell";he;Core;Curses;cur;;;;5;;1;2
149;Necromancer;0;"Plague Sending";"Spell. Transfer 1..3 negative conditions and their remaining durations from yourself to target foe and all adjacent foes.";Spell;sp;Prophecies;Curses;cur;10;;;1;;1;5
132;Necromancer;1;"Plague Signet";"Elite Signet. Transfer all negative conditions with their remaining durations lengthened by 100..200% from yourself to target foe. (50% failure chance with Curses 4 or less.)";Signet;si;Core;Curses;cur;;;;;;1;4
154;Necromancer;0;"Plague Touch";"Skill. Transfer 1..3 negative conditions and their remaining durations from yourself to target touched foe.";Skill;sk;Core;Curses;cur;;;;5;;0.75;
840;Necromancer;0;"Poisoned Heart";"Enchantment Spell. All adjacent foes are Poisoned for 5..2 seconds. For 10 seconds, you suffer -5..15 Health degeneration.";Spell;sp;Nightfall;Curses;cur;;;;5;;0.25;12
103;Necromancer;0;"Price of Failure";"Hex Spell. For 30 seconds, target foe has a 25% chance to miss with attacks and takes 1..46 damage whenever that foe fails to hit in combat.";"Hex Spell";he;Prophecies;Curses;cur;;;;15;;2;20
834;Necromancer;0;"Reckless Haste";"Hex Spell. For 6..12 seconds, target foe and all adjacent foes are hexed with Reckless Haste. While Hexed, they attack 25% faster but have a 50% chance to miss with attacks.";"Hex Spell";he;Factions;Curses;cur;;;;15;;1;12
141;Necromancer;0;"Rend Enchantments";"Spell. Remove 5..9 enchantments from target foe. For each Monk enchantment removed, you take 55..25 damage.";Spell;sp;Core;Curses;cur;;;;5;;2;20
137;Necromancer;0;"Rigor Mortis";"Hex Spell. For 8..20 seconds, target foe cannot block.";"Hex Spell";he;Core;Curses;cur;;;;10;;1;20
955;Necromancer;0;"Rip Enchantment";"Spell. Remove 1 enchantment from target foe. If an enchantment was removed, that foe suffers from Bleeding for 5..25 seconds.";Spell;sp;Nightfall;Curses;cur;;;;5;;1;15
136;Necromancer;0;"Shadow of Fear";"Hex Spell. Target foe and all adjacent foes attack 50% slower for the next 5..30 seconds.";"Hex Spell";he;Prophecies;Curses;cur;;;;10;;2;5
1071;Necromancer;0;"Shivers of Dread";"Hex Spell. For 10..40 seconds, whenever target foe is struck for cold damage while using a skill, that foe is interrupted and you lose 10..5 Energy or Shivers of Dread ends.";"Hex Spell";he;Factions;Curses;cur;;;;10;;2;15
100;Necromancer;0;"Soul Barbs";"Hex Spell. For 30 seconds, target foe takes 15..30 damage when an enchantment or hex is cast on that target.";"Hex Spell";he;Prophecies;Curses;cur;;;;10;;2;20
901;Necromancer;1;"Soul Bind";"Elite Hex Spell. For 30 seconds, every time target foe is healed, the healer takes 20..80 damage. This hex ends if target is suffering from a Smiting Prayers hex.";"Hex Spell";he;Factions;Curses;cur;;;;10;;1;5
124;Necromancer;0;"Spinal Shivers";"Hex Spell. For 10..40 seconds, whenever target foe is struck for cold damage while using a skill, that foe is interrupted, and you lose 10..5 Energy or Spinal Shivers ends.";"Hex Spell";he;Prophecies;Curses;cur;;;;10;;2;15
121;Necromancer;1;"Spiteful Spirit";"Elite Hex Spell. For 8..20 seconds, whenever target foe attacks or uses a skill, Spiteful Spirit deals 5..35 shadow damage to that foe and all adjacent allies of that foe.";"Hex Spell";he;Prophecies;Curses;cur;;;;15;;2;10
108;Necromancer;0;Suffering;"Hex Spell. For 6..30 seconds, target foe and all nearby foes suffer -1..3 Health degeneration.";"Hex Spell";he;Core;Curses;cur;;;;15;;1;10
1358;Necromancer;0;"Ulcerous Lungs";"Hex Spell. For 10..25 seconds, target foe and all nearby foes suffer from -4 Health degeneration when Bleeding, and whenever they use a shout or chant, they Bleed for 3..15 seconds";"Hex Spell";he;Nightfall;Curses;cur;;;;15;;2;10
883;Necromancer;0;"Vocal Minority";"Hex Spell. For 5..20 seconds, target foe and all nearby foes cannot use shouts or chants.";"Hex Spell";he;Nightfall;Curses;cur;;;;10;;1;20
