"Skill ID";Profession;Elite;Name;Description;Type;"Type Code";Chapter;Attribute;"Attribute Code";Sacrifice;Exhaustion;"Energy regen";Energy;Adrenaline;Casting;Recharge
1656;Envoûteur;1;"Air de Désenchantement";"Vous supprimez un enchantement à la cible ennemie et à tous les ennemis à proximité. Pendant 5..20 secondes, les enchantements expirent 150..300% plus vite sur ces ennemis.";Maléfice;he;Nightfall;"Magie de l'illusion";ill;;;;10;;1;10
54;Envoûteur;1;"Angoisse paralysante";"Pendant 5..20 secondes, la cible ennemie attaque et se déplace 50% moins vite et subit une dégénération de santé de -1..8.";Maléfice;he;Core;"Magie de l'illusion";ill;;;;5;;1;12
33;Envoûteur;1;"Armes illusoires";"Pendant 30 secondes, vos attaques au corps à corps ne peuvent ni réussir ni échouer. La compétence Armes illusoires inflige à la place 8..40 points de dégâts à chaque fois que vous attaquez au corps à corps. Vous gagnez un bonus d'armure de +5 pour chaque compétence de Magie de l'illusion équipée.";Enchantement;en;Prophéties;"Magie de l'illusion";ill;;;;5;;1;25
859;Envoûteur;0;"Conjuration de cauchemar";"Pendant 2..16 secondes, la cible ennemie subit une dégénération de santé de -8.";Maléfice;he;Factions;"Magie de l'illusion";ill;;;;15;;1;5
31;Envoûteur;0;"Conjuration de fantasme";"Pendant 2..16 secondes, la cible ennemie subit une dégénération de santé de -5.";Maléfice;he;Core;"Magie de l'illusion";ill;;;;10;;1;5
1052;Envoûteur;0;"Cumul de douleur";"La cible ennemie subit 15..75 points de dégâts. Si celle-ci est sujette à 2 maléfices ou plus, elle souffre de Blessure profonde pendant 5..20 secondes.";Sort;sp;Factions;"Magie de l'illusion";ill;;;;5;;2;12
11;Envoûteur;0;Distorsion;"Pendant 1..5 seconde(s), vous avez 75% de chances de bloquer les attaques. Quand vous bloquez une attaque de cette manière, soit vous perdez 2 points d'énergie, soit la Distorsion prend fin.";"Pose de combat";st;Prophéties;"Magie de l'illusion";ill;;;;5;;;8
44;Envoûteur;0;"Douleur fantôme";"Pendant 10 secondes, la cible ennemie subit une dégénération de santé de -1..4. Quand la Douleur fantôme cesse, la cible souffre d'une Blessure profonde qui réduit sa santé maximum de 20% pendant 5..20 secondes.";Maléfice;he;Prophéties;"Magie de l'illusion";ill;;;;5;;2;15
36;Envoûteur;0;"Enigme des arcanes";"Pendant 5..15 secondes, le temps d'incantation des sorts de l'ennemi ciblé et de tous les ennemis adjacents est doublé. Quand ce maléfice prend fin, vous gagnez 1..7 point(s) d'énergie.";Maléfice;he;Core;"Magie de l'illusion";ill;;;;10;;2;20
1056;Envoûteur;0;"Fardeau de Kitah";"Pendant 10 secondes, la cible ennemie se déplace 50% moins vite. Quand le Fardeau de Kitah prend fin, vous gagnez 10..22 points d'énergie.";Maléfice;he;Factions;"Magie de l'illusion";ill;;;;15;;1;30
45;Envoûteur;0;"Fardeau éthéré";"Pendant 10 secondes, la cible ennemie se déplace 50% moins vite. Quand le Fardeau éthéré disparaît, vous gagnez 10..22 points d'énergie.";Maléfice;he;Prophéties;"Magie de l'illusion";ill;;;;15;;1;30
76;Envoûteur;0;"Fardeau imaginaire";"Pendant 8..20 secondes, la cible se déplace 50% moins vite.";Maléfice;he;Core;"Magie de l'illusion";ill;;;;15;;1;30
900;Envoûteur;1;"Fardeau partagé";"Pendant 5..20 secondes, la cible ennemie et tous les ennemis à proximité attaquent, lancent des sorts et se déplacent 50% plus lentement.";Maléfice;he;Factions;"Magie de l'illusion";ill;;;;5;;2;15
19;Envoûteur;0;Fragilité;"Pendant 8..20 secondes, l'ennemi visé et tous les ennemis adjacents subissent 5..20 points de dégâts chaque fois qu'il sont affectés ou libérés d'une nouvelle condition.";Maléfice;he;Core;"Magie de l'illusion";ill;;;;5;;1;5
1341;Envoûteur;0;Frustration;"Pendant 5..20 secondes, la cible ennemie lance ses sorts 50% moins vite et subit 5..50 points de dégâts chaque fois qu'elle est interrompue. Si une compétence est interrompue, Frustration inflige le double de dégâts.";Maléfice;he;Nightfall;"Magie de l'illusion";ill;;;;10;;1;7
879;Envoûteur;0;"Illusion de douleur";"Pendant 8 secondes, l'ennemi visé souffre d'une dégénération de santé de -3..10 et subit 3..10 points de dégâts par seconde. Quand l'illusion de douleur prend fin, cet ennemi est soigné de 36..120 points de vie.";Maléfice;he;Factions;"Magie de l'illusion";ill;;;;10;;2;5
32;Envoûteur;0;"Illusion de faiblesse";"Vous perdez 50..240 points de vie. L'illusion de faiblesse prend fin si les dégâts que vous subissez font descendre vos points de vie au-dessous de 25% de votre maximum. Quand l'Illusion de faiblesse prend fin, vous gagnez 50..240 points de vie.";Enchantement;en;Prophéties;"Magie de l'illusion";ill;;;;10;;2;30
37;Envoûteur;0;"Illusion de hâte";"Pendant 5..11 secondes, vous ne souffrez plus d'Infirmité et vous déplacez 33% plus vite. Lorsque l'Illusion de hâte prend fin, vous souffrez d'Infirmité pendant 3 secondes.";Enchantement;en;Core;"Magie de l'illusion";ill;;;;5;;1;5
56;Envoûteur;0;"Images apaisantes";"Pendant 8..20 secondes, l'ennemi visé et tous les ennemis adjacents ne peuvent pas récupérer d'adrénaline.";Maléfice;he;Core;"Magie de l'illusion";ill;;;;15;;2;8
899;Envoûteur;0;"Images d'attrition";"Pendant 5..10 secondes, la cible visée souffre d'une dégénération de santé de -1..3. Si cet ennemi était en train d'attaquer, il subira 10..52 points de dégâts.";Maléfice;he;Factions;"Magie de l'illusion";ill;;;;5;;2;5
2137;Envoûteur;0;"Images déroutantes";"Pendant 2..10 secondes, l'ennemi visé met deux fois plus de temps à activer ses compétences autres que les attaques.";Maléfice;he;"Eye of the North";"Magie de l'illusion";ill;;;;10;;2;20
47;Envoûteur;1;Incompétence;"Pendant 4 secondes, la prochaine fois que l'ennemi visé ou tout ennemi adjacent attaque, il subit 30..135 points de dégâts et est aveuglé pendant 10 secondes.";Maléfice;he;Prophéties;"Magie de l'illusion";ill;;;;10;;1;15
1055;Envoûteur;1;"Insécurité récurrente";"Pendant 10 secondes, la cible ennemie souffre d'une dégénération de santé de -1..5. Si cet ennemi est victime d'un autre maléfice lorsque insécurité récurrente prend fin, l'effet est renouvelé.";Maléfice;he;Factions;"Magie de l'illusion";ill;;;;10;;1;10
1996;Envoûteur;0;"La somme de toutes les peurs";"Pendant 1..10 secondes, la cible ennemie se déplace, attaque et lance des sorts 33% moins vite.";Maléfice;he;"Eye of the North";"Magie de l'illusion";ill;;;;10;;2;10
43;Envoûteur;0;Maladresse;"Pendant 4 secondes, la prochaine fois que la cible ennemi et un ennemi adjacent attaquent, leur attaque est interrompue et ils subissent 10..92 points de dégâts.";Maléfice;he;Core;"Magie de l'illusion";ill;;;;10;;2;8
53;Envoûteur;1;Migraine;"Pendant 5..20 secondes, la cible subit une dégénération de santé de -1..8 et le temps d'activation de ses compétences est rallongé de 100%.";Maléfice;he;Prophéties;"Magie de l'illusion";ill;;;;10;;2;12
2056;Envoûteur;0;"Oeil errant";"Pendant 4 secondes, la prochaine fois que l'ennemi visé attaque, son attaque est interrompue et tous les ennemis à proximité subissent 30..110 points de dégâts.";Maléfice;he;"Eye of the North";"Magie de l'illusion";ill;;;;5;;2;12
2054;Envoûteur;0;"Rétraction d'armure";"Pendant 10 secondes, la cible ennemie souffre d'une dégénération de santé de -1..4. Lorsque ce maléfice prend fin, cet ennemi a une Armure brisée pendant 5..20 secondes.";Maléfice;he;"Eye of the North";"Magie de l'illusion";ill;;;;5;;1;8
55;Envoûteur;1;"Rêves enfiévrés";"Pendant 10..25 secondes, chaque fois que l'ennemi visé est affecté par une nouvelle condition, tous les ennemis dans la zone en sont également affectés.Si la cible est affectée par au moins 2 conditions, elle est frappée de stupeur pendant 1..3 secondes.";Maléfice;he;Prophéties;"Magie de l'illusion";ill;;;;10;;2;8
2053;Envoûteur;0;"Risque calculé";"Pendant 3..24 secondes, la cible ennemie inflige +10 points de dégâts avec ses attaques, mais les dommages de chaque attaque ont 50% de chance d'être infligé à cet ennemi plutôt qu'à sa cible (maximum 15..100 points de dégâts).";Maléfice;he;"Eye of the North";"Magie de l'illusion";ill;;;;5;;1;7
1657;Envoûteur;0;"Sceau de Maladresse";"Si la l'ennemi visé attaque, lui et les ennemis adjacents sont interrompus et subissent 15..60 points de dégâts. Les ennemis dont une compétence d'attaque est interrompue sont assommés.";Sceau;si;Nightfall;"Magie de l'illusion";ill;;;;;;0.25;8
1346;Envoûteur;1;"Sceau des illusions";"1..3 prochains sorts utiliseront la caractéristique d'Illusion au lieu de leur caractéristique normale.";Sceau;si;Nightfall;"Magie de l'illusion";ill;;;;;;2;5
34;Envoûteur;0;"Visage avenant";"Pendant 4..10 secondes, à chaque fois que la cible (un allié ou vous-même) visée est touchée au corps à corps, tous les ennemis adjacents perdent toute leur adrénaline et 3 points d'énergie.";Enchantement;en;Prophéties;"Magie de l'illusion";ill;;;;10;;1;20
1054;Envoûteur;0;"Visage de l'ancêtre";"Pendant 4..10 secondes, à chaque fois que la cible (un allié ou vous-même) visée est touchée par une attaque au corps à corps, tous les ennemis adjacents perdent toute leur adrénaline et 3 points d'énergie.";Enchantement;en;Factions;"Magie de l'illusion";ill;;;;10;;1;20
813;Envoûteur;1;"Aura de Lyssa";"Pendant 10 secondes, vous bénéficiez d'une régénération d'énergie de +0..5. Cet enchantement se réapplique chaque fois que vous lancez un sort sur un ennemi.";Enchantement;en;Factions;"Magie de l'inspiration";ins;;;;5;;1;30
803;Envoûteur;1;"Buveur d'énergie";"Si l'ennemi visé lance un sort ou un chant, celui-ci est interrompu et pendant 10 secondes, à chaque fois que cet ennemi lance un sort, vous lui volez jusqu'à 5..15 points d'énergie.";Maléfice;he;Factions;"Magie de l'inspiration";ins;;;;5;;0.25;20
38;Envoûteur;0;Canalisation;"Pendant 8..56 secondes, à chaque fois que vous lancez un sort, vous bénéficiez d'1 point d'énergie pour chaque ennemi dans la zone.";Enchantement;en;Prophéties;"Magie de l'inspiration";ins;;;;5;;1;15
66;Envoûteur;0;"Chaînes spirituelles";"Pendant 5..20 secondes, l'ennemi visé perd 5 points d'énergie dès qu'il attaque.";Maléfice;he;Core;"Magie de l'inspiration";ins;;;;10;;3;8
1333;Envoûteur;1;"Conditions prolongées";"Répand toutes les conditions de la cible ennemie à tous les ennemis à proximité de cette dernière. La durée de ces conditions est augmentée de 5..100% (30 secondes maximum).";Sort;sp;Nightfall;"Magie de l'inspiration";ins;;;;5;;0.25;5
1347;Envoûteur;0;"Congédiement d'enchantement";"Supprime un enchantement chez la cible ennemie. Si cet ennemi est sous l'effet d'un maléfice, cette compétence se recharge 20..50% plus vite.";Sort;sp;Nightfall;"Magie de l'inspiration";ins;;;;10;;1;15
68;Envoûteur;0;"Drain d'enchantement";"Ote un enchantement à l'ennemi visé. Si l'enchantement est supprimé, vous gagnez 8..17 points d'énergie et 40..120 points de santé.";Sort;sp;Core;"Magie de l'inspiration";ins;;;;5;;2;20
79;Envoûteur;1;"Drain d'énergie";"La cible ennemie perd 2..9 points d'énergie. Vous obtenez 3 points d'énergie pour chaque point d'énergie perdu par l'ennemi.";Sort;sp;Core;"Magie de l'inspiration";ins;;;;5;;1;30
1337;Envoûteur;0;"Drain d'illusions";"Vous enlevez un maléfice d'Envoûteur à la cible ennemie. Si ce maléfice est enlevé de cette manière, l'ennemi perd 1..5 point(s) d'énergie et vous bénéficiez de 4 points d'énergie pour chaque point qu'il perd.";Sort;sp;Nightfall;"Magie de l'inspiration";ins;;;;5;;0.25;12
25;Envoûteur;0;"Drain de pouvoir";"Si l'ennemi visé est en train de lancer un sort ou un chant, cette compétence est interrompue et vous gagnez 1..31 points d'énergie.";Sort;sp;Core;"Magie de l'inspiration";ins;;;;5;;0.25;20
21;Envoûteur;0;"Enchantement inspiré";"Lève un enchantement à l'ennemi visé et vous obtenez 3..15 points d'énergie. Pendant 20 secondes, l'Enchantement inspiré est remplacé par celui qui a été pris à la cible ennemie.";Sort;sp;Prophéties;"Magie de l'inspiration";ins;;;;10;;1;
1048;Envoûteur;0;"Enchantement révélé";"Ôte un enchantement à l'ennemi visé et vous obtenez 3..15 points d'énergie. Pendant 20 secondes, l'Enchantement révélé est remplacé par celui qui a été pris à la cible ennemie.";Sort;sp;Factions;"Magie de l'inspiration";ins;;;;10;;1;
48;Envoûteur;0;"Esprit de l'échec";"Pendant 30 secondes, l'ennemi visé a 25% de chances de rater ses attaques. Vous gagnez 1..3 point(s) d'énergie pour chaque attaque que l'ennemi manque lors du combat.";Maléfice;he;Prophéties;"Magie de l'inspiration";ins;;;;15;;3;20
1343;Envoûteur;0;"Fantôme éthéré";"Pendant 10 secondes, la cible ennemie subit une dégénération d'énergie de -1. Si ce maléfice est supprimé prématurément, cet ennemi perd 1..5 points d'énergie.";Maléfice;he;Nightfall;"Magie de l'inspiration";ins;;;;5;;1;10
40;Envoûteur;0;"Festin éthéré";"L'ennemi visé perd 3 points d'énergie. Vous êtes guéri de 20..65 points de vie pour chaque point d'énergie perdu.";Sort;sp;Core;"Magie de l'inspiration";ins;;;;5;;1;8
930;Envoûteur;0;"Incantation propice";"Pendant 20 secondes, le prochain sort que vous lancez est désactivé pendant 10..5 secondes supplémentaires et vous gagnez 110..200% de son coût en énergie.";Enchantement;en;Factions;"Magie de l'inspiration";ins;;;;5;;1;25
22;Envoûteur;0;"Maléfice inspiré";"Lève un maléfice de la cible (un allié ou vous-même) et vous gagnez 4..10 points d'énergie. Pendant 20 secondes, le Maléfice inspiré est remplacé par celui qui a été levé.";Sort;sp;Prophéties;"Magie de l'inspiration";ins;;;;5;;1;
1049;Envoûteur;0;"Maléfice révélé";"Lève un maléfice de la cible (un allié ou vous-même) et vous gagnez 4..10 points d'énergie. Pendant 20 secondes, le Maléfice révélé est remplacé par celui qui a été levé.";Sort;sp;Factions;"Magie de l'inspiration";ins;;;;5;;1;
16;Envoûteur;0;"Mantra de concentration";"Pendant 1..38 seconde(s), la prochaine tentative d'interruption lorsque vous utilisez une compétence échouera.";"Pose de combat";st;Prophéties;"Magie de l'inspiration";ins;;;;5;;;30
7;Envoûteur;0;"Mantra de flamme";"Pendant 30..90 secondes, à chaque fois que vous subissez des dégâts du feu, ceux-ci sont réduits de 26..50% et vous gagnez 2 points d'énergie.";"Pose de combat";st;Core;"Magie de l'inspiration";ins;;;;10;;;20
9;Envoûteur;0;"Mantra de foudre";"Pendant 30..90 secondes, à chaque fois que vous subissez des dégâts de la foudre, ceux-ci sont réduits de 26..50% et vous gagnez 2 points d'énergie.";"Pose de combat";st;Core;"Magie de l'inspiration";ins;;;;10;;;20
8;Envoûteur;0;"Mantra de givre";"Pendant 30..90 secondes, à chaque fois que vous subissez des dégâts du froid, ceux-ci sont réduits de 26..50% et vous gagnez 2 points d'énergie.";"Pose de combat";st;Core;"Magie de l'inspiration";ins;;;;10;;;20
6;Envoûteur;0;"Mantra de la terre";"Pendant 30..90 secondes, à chaque fois que vous subissez des dégâts de la terre, ceux-ci sont réduits de 26..50% et vous gagnez 2 points d'énergie.";"Pose de combat";st;Core;"Magie de l'inspiration";ins;;;;10;;;20
14;Envoûteur;0;"Mantra de persévérance";"Pendant 5..25 secondes, tous les maléfices de la magie de l'illusion que vous lancez durent 10..40% plus longtemps.";"Pose de combat";st;Core;"Magie de l'inspiration";ins;;;;5;;;15
82;Envoûteur;1;"Mantra de rappel";"Pendant 20 secondes, vous n'en tirez aucun bénéfice. Vous gagnez 10..25 points d'énergie quand le Mantra de rappel prend fin.";Enchantement;en;Prophéties;"Magie de l'inspiration";ins;;;;10;;1;30
17;Envoûteur;0;"Mantra de résolution";"Pendant 30..90 secondes, vous ne pouvez pas être interrompu, mais pour chaque tentative d'interruption, soit vous perdez 10..4 points d'énergie, soit le Mantra de résolution prend fin.";"Pose de combat";st;Core;"Magie de l'inspiration";ins;;;;10;;;20
15;Envoûteur;0;"Mantra des inscriptions";"Pendant 5..25 secondes, vos sceaux se rechargent 10..40% plus vite.";"Pose de combat";st;Core;"Magie de l'inspiration";ins;;;;10;;;20
18;Envoûteur;0;"Mantra des sceaux";"Pendant 10..40 secondes, vous gagnez 5..60 points de vie chaque fois que vous utilisez un sceau, et vous avez +3 d'armure pour chaque sceau équipé.";"Pose de combat";st;Prophéties;"Magie de l'inspiration";ins;;;;5;;;20
1995;Envoûteur;0;"Pas de petites économies";"Si la cible ennemie ne lance pas de sort ou n'attaque pas, vous gagnez 8..13 points d'énergie.";Sort;sp;"Eye of the North";"Magie de l'inspiration";ins;;;;5;;0.25;15
72;Envoûteur;0;"Résistance aux éléments";"Pendant 30..90 secondes, vous gagnez +40 de bonus d'armure contre les dégâts élémentaires, mais perdez 24..12 de bonus d'armure contre les dégâts physiques.";"Pose de combat";st;Prophéties;"Magie de l'inspiration";ins;;;;10;;;20
73;Envoûteur;0;"Résistance physique";"Pendant 30..90 secondes, vous gagnez +40 de bonus d'armure contre les dégâts physiques, mais perdez 24..12 de bonus d'armure contre les dégâts élémentaires.";"Pose de combat";st;Prophéties;"Magie de l'inspiration";ins;;;;10;;;20
1061;Envoûteur;0;Rétroaction;"La cible ennemie perd un enchantement. Si un enchantement est ôté de cette manière, cet ennemi perd aussi 4..10 points d'énergie.";Sort;sp;Factions;"Magie de l'inspiration";ins;;;;10;;2;30
62;Envoûteur;0;"Sceau d'humilité";"La compétence d'élite de l'ennemi ciblé est désactivée pendant 1..16 seconde(s). Vos compétences autres que celle d'Envoûteur sont désactivées pendant 10 secondes.";Sceau;si;Core;"Magie de l'inspiration";ins;;;;;;3;20
1993;Envoûteur;0;"Sceau de Rappel";"Pendant 10 secondes, vous subissez une dégénération d'énergie de -4. Lorsque cet effet prend fin, vous recevez 13..20 points d'énergie.";Sceau;si;"Eye of the North";"Magie de l'inspiration";ins;;;;;;1;20
1059;Envoûteur;0;"Sceau du Mangeur de Maléfices";"La cible alliée touchée, et jusqu'à 2..5 alliés adjacents perdent chacun un maléfice. Vous gagnez 1..4 point(s) d'énergie pour chaque maléfice supprimé de cette manière.";Sceau;si;Factions;"Magie de l'inspiration";ins;;;;;;1;25
881;Envoûteur;0;"Sceau éthéré";"Si vous avez moins de 5..10 points d'énergie, vous bénéficiez de 10..20 points d'énergie.";Sceau;si;Factions;"Magie de l'inspiration";ins;;;;;;1;45
61;Envoûteur;0;"Sceau sangsue";"Interrompt l'action de l'ennemi. S'il s'agissait d'un sort, vous gagnez 3..15 points d'énergie.";Sceau;si;Core;"Magie de l'inspiration";ins;;;;;;0.25;20
41;Envoûteur;0;"Seigneur éthéré";"Vous perdez toute votre énergie. Pendant 5..10 secondes, la cible ennemie subit une dégénération d'énergie de -1..3 et vous bénéficiez d'une régénération d'énergie de +1..3.";Maléfice;he;Prophéties;"Magie de l'inspiration";ins;;;;5;;2;20
80;Envoûteur;0;"Siphon d'énergie";"La cible ennemie perd 4..7 points d'énergie. Vous obtenez 2 points d'énergie pour chaque point d'énergie perdu par l'ennemi.";Sort;sp;Core;"Magie de l'inspiration";ins;;;;5;;2;30
1342;Envoûteur;1;Taquinerie;"Si la cible ennemie utilise une compétence, celle-ci et tous les ennemis dans la zone sont interrompus et vous volez 0..4 point(s) d'énergie à chaque ennemi.";Sort;sp;Nightfall;"Magie de l'inspiration";ins;;;;5;;0.25;15
804;Envoûteur;1;"Alanguissement arcane";"Pendant 1..10 seconde(s), tous les sorts lancés par l'ennemi visé entraînent l'épuisement.";Maléfice;he;Factions;"Incantation rapide";inc;;;;10;;2;15
1340;Envoûteur;0;"Célérité symbolique";"Pendant 36..60 secondes, tous vos sceaux dépendent de votre caractéristique d'Incantation rapide au lieu de leur attribut naturel.";Enchantement;en;Nightfall;"Incantation rapide";inc;;;;15;;1;30
1057;Envoûteur;1;"Instabilité psychique";"Interrompt l'action de l'ennemi visé. S'il s'agissait d'une compétence, cet ennemi et tous les ennemis à proximité sont assommés pendant 2..4 secondes (50% de risque d'échec avec une valeur d'Incantation rapide de 4 ou moins).";Maléfice;he;Factions;"Incantation rapide";inc;;;;5;;0.25;12
13;Envoûteur;1;"Mantra de récupération";"Pendant 5..20 secondes, les sorts que vous lancez se rechargent 33% plus vite.";"Pose de combat";st;Core;"Incantation rapide";inc;;;;5;;;15
1338;Envoûteur;0;"Persistance du souvenir";"Pendant 5..20 secondes, chaque fois qu'un sort que vous lancez est interrompu, ce sort est instantanément rechargé.";Enchantement;en;Nightfall;"Incantation rapide";inc;;;;10;;1;20
1658;Envoûteur;0;"Posture symbolique";"Pendant 5..20 secondes, le prochain sceau que vous activez se recharge 20..80% plus vite.";"Pose de combat";st;Nightfall;"Incantation rapide";inc;;;;10;;;20
931;Envoûteur;0;"Retour de pouvoir";"Si l'ennemi visé lance un sort ou un chant, cette compétence est interrompue et l'ennemi visé bénéficie de 10..5 points d'énergie.";Sort;sp;Factions;"Incantation rapide";inc;;;;5;;0.25;7
63;Envoûteur;1;"Sceau de voûte";"Tous vos sceaux hormis le Sceau de voûte sont rechargés. Pendant 20 secondes, les 0..6 prochaine(s) fois que vous utilisez un sceau ciblant un ennemi, tous les autres ennemis qui lui sont adjacents sont interrompus et subissent 15..60 points de dégâts.";Sceau;si;Prophéties;"Incantation rapide";inc;;;;;;1;15
1339;Envoûteur;1;"Symboles d'inspiration";"Pendant 1..31 secondes, cette compétence devient la compétence élite de la cible ennemie. Les sorts élites que vous lancez utilisent votre caractéristique d'Incantation rapide et non les caractéristiques qui y sont normalement associées.";Enchantement;en;Nightfall;"Incantation rapide";inc;;;;5;;1;15
880;Envoûteur;1;"Vol de vitesse";"Pendant 1..10 secondes, les sorts lancés par la cible ennemie et les ennemis adjacents sont 100% plus long à incanter. Vos sorts et ceux de vos alliés qui visent ces ennemis sont 50% moins longs à incanter.";Maléfice;he;Factions;"Incantation rapide";inc;;;;5;;1;12
1096;Elémentaliste;0;"Glyphe d'essence";"Pendant 15 secondes, votre prochain sort ne nécessite pas de temps d'incantation, mais vous fait perdre toute votre énergie.";Glyphe;gl;Factions;;;;;;5;;1;20
201;Elémentaliste;0;"Glyphe de concentration";"Pendant 15 secondes, votre prochain sort ne peut pas être interrompu et reste insensible à la Stupeur.";Glyphe;gl;Prophéties;;;;;;5;;1;10
198;Elémentaliste;0;"Glyphe de pouvoir élémentaire";"Pendant 25 secondes, vos caractéristiques liées aux éléments augmentent de 2 pour vos 10 prochains sorts.";Glyphe;gl;Core;;;;;;5;;1;5
202;Elémentaliste;0;"Glyphe de sacrifice";"Pendant 15 secondes, le prochain sort peut être lancé sans incantation préalable, mais il mettra 30 secondes en plus à se recharger.";Glyphe;gl;Prophéties;;;;;;5;;1;15
203;Elémentaliste;1;"Glyphe du renouveau";"Pendant 15 secondes, votre prochain sort se rechargera instantanément.";Glyphe;gl;Prophéties;;;;;;5;;1;10
2104;Elémentaliste;0;Intensité;"Pendant 10 secondes, la prochaine fois que vous infligez des dégâts élémentaires via un sort, tous les ennemis à proximité de la cible subissent 40..50% de ces dégâts.";Compétence;sk;Nightfall;"Titre de Lancier du Soleil";lan;;;;5;;;10
1088;Elémentaliste;1;"Seconde chance";"Vous obtenez 1 point d'énergie pour chaque point d'énergie perdu à cause de l'épuisement. Ce sort entraîne l'épuisement.";Sort;sp;Factions;;;;1;;5;;2;5
1951;Elémentaliste;0;"Seigneur élémentaire";"Pendant 40..60 secondes, toutes vos caractéristiques élémentaires augmentent de 1. Chaque fois que vous lancez un sort, vous gagnez un point d'énergie tous les 10 rangs de Conservation d'énergie et êtes soignés de 100..300% du coût en énergie de ce sort.";Enchantement;en;Factions;"Titre d'ami des Luxons";lux;;;;5;;0.25;45
2094;Elémentaliste;0;"Seigneur élémentaire";"Pendant 40..60 secondes, toutes vos caractéristiques élémentaires augmentent de 1. Chaque fois que vous lancez un sort, vous gagnez un point d'énergie tous les 10 rangs de Conservation d'énergie et êtes soignés de 100..300% du coût en énergie de ce sort.";Enchantement;en;Factions;"Titre d'ami des Kurzicks";kur;;;;5;;0.25;45
1100;Elémentaliste;0;"Tempête céleste";"Une tempête céleste se forme sur la position de l'ennemi visé pendant 15 secondes. Tous les ennemis dans la zone subissent 40 points de dégâts par seconde.";Compétence;sk;Factions;;;;;;;;1;
225;Elémentaliste;0;"Affinité aérienne";"Pendant 36..60 secondes, vous êtes en parfaite harmonie avec l'Air. Vous gagnez 1 point d'énergie et 30% du coût en énergie de base nécessaire à chaque fois que vous utilisez Magie de l'air.";Enchantement;en;Core;"Magie de l'air";air;;;;10;;1;30
1367;Elémentaliste;1;"Afflux aveuglant";"L'ennemi visé subit 5..50 points de dégâts de la foudre et la cible ainsi que tous les ennemis adjacents souffrent d'Aveuglement pendant 3..8 secondes. Ce sort a une pénétration d'armure de 25%.";Sort;sp;Nightfall;"Magie de l'air";air;;;;10;;0.75;6
842;Elémentaliste;0;"Arc foudroyant";"La cible ennemie subit 5..50 points de dégâts de foudre. Si cet ennemi souffre d'un maléfice de la magie de l'eau, un ennemi près de votre cible subit 15..75 points de dégâts de la foudre. Cette compétence a 25% de pénétration d'armure.";Sort;sp;Factions;"Magie de l'air";air;;;;5;;1;6
162;Elémentaliste;0;Bourrasque;"Assomme l'ennemi visé pendant 2 secondes. Ce sort entraîne l'épuisement. (50% de chance d'échouer avec une valeur de Magie de l'air à 4 ou moins).";Sort;sp;Core;"Magie de l'air";air;;1;;10;;1;5
232;Elémentaliste;0;"Caresse foudroyante";"L'ennemi touché et tous les ennemis adjacents subissent 10..60 points de dégâts de la foudre. Les ennemis touchés par un maléfice de la magie de l'eau sont aveuglés pendant 3..8 secondes. Cette compétence offre 25% de pénétration d'armure.";Compétence;sk;Core;"Magie de l'air";air;;;;5;;0.75;10
223;Elémentaliste;0;"Chaîne d'éclairs";"L'ennemi visé et jusqu'à deux autres près de lui subissent 10..85 points de dégâts de la foudre. Ce sort offre 25% de pénétration d'armure et cause l'Epuisement si vous n'êtes pas sous l'effet d'un enchantement.";Sort;sp;Prophéties;"Magie de l'air";air;;1;;10;;2;6
836;Elémentaliste;1;"Chevauchée de l'éclair";"Vous menez l'éclair sur l'ennemi visé. Celui-ci reçoit 10..100 points de dégâts de la foudre. Ce sort a une pénétration d'armure de 25% et entraîne l'épuisement.";Sort;sp;Factions;"Magie de l'air";air;;1;;10;;1;5
226;Elémentaliste;1;"Choc spirituel";"La cible souffre de dégâts de la foudre de 10..50. Si vous avez plus d'énergie que l'ennemi visé, il subit 10..50 points de dégâts de la foudre en plus et il est assommé. Ce sort a 25% de pénétration d'armure et entraîne l'épuisement.";Sort;sp;Prophéties;"Magie de l'air";air;;1;;5;;1;8
221;Elémentaliste;0;"Conjuration de la foudre";"Pendant 60 secondes, si vous utilisez une arme de la foudre, vos attaques infligent 5..20 points de dégâts de la foudre supplémentaires.";Enchantement;en;Core;"Magie de l'air";air;;;;10;;1;45
228;Elémentaliste;1;"Coup de tonnerre";"Un gigantesque éclair frappe la position de la cible ennemie et lui inflige 15..75 points de dégâts. Au bout de 3 secondes, cette cible et tous les ennemis adjacents sont frappés de Stupeur pendant 1..10 seconde(s). Ce sort à une pénétration d'armure de 25%.";Maléfice;he;Prophéties;"Magie de l'air";air;;;;10;;1;20
231;Elémentaliste;0;"Décharge électrique";"L'ennemi touché est assommé et reçoit 10..60 points de dégâts de la foudre. Cette compétence offre 25% de pénétration d'armure et entraîne l'épuisement.";Compétence;sk;Prophéties;"Magie de l'air";air;;1;;5;;0.75;10
205;Elémentaliste;1;"Décharge foudroyante";"Au bout de 3 secondes, l'ennemi visé est assommé et subit 14..100 points de dégâts de la foudre.";Maléfice;he;Core;"Magie de l'air";air;;;;15;;2;10
224;Elémentaliste;0;"Décharge incapacitante";"L'ennemi subit 25..50 points de dégâts de la foudre et souffre de faiblesse pendant 5..20 secondes. Ce sort offre 25% de pénétration d'armure.";Sort;sp;Core;"Magie de l'air";air;;;;10;;1;8
